time,gold,gpr_total,gpr_threats,gpr_acts
1998-06-15,284.85,94.83165740966797,78.23979187011719,103.327880859375
1998-06-16,288.65,96.34500122070312,45.19926452636719,136.66485595703125
1998-06-17,293.45,56.24053955078125,28.03371238708496,70.14865112304688
1998-06-18,293.25,75.34468078613281,25.90095329284668,108.01976013183594
1998-06-19,298.75,98.70928955078125,23.154224395751953,149.675048828125
1998-06-22,295.75,49.98844528198242,59.801490783691406,38.79582595825195
1998-06-23,295.05,69.8982162475586,36.356380462646484,85.92030334472656
1998-06-24,292.85,88.18815612792969,49.453147888183594,109.99681854248047
1998-06-25,293.9,73.03298950195312,31.203508377075195,99.7694320678711
1998-06-26,293.85,57.45998001098633,40.098175048828125,66.89167785644531
1998-06-29,293.65,52.803951263427734,56.150840759277344,52.68976593017578
1998-06-30,296.95,39.836612701416016,30.549226760864258,40.76971435546875
1998-07-01,296.45,69.13707733154297,53.94072723388672,79.98558807373047
1998-07-02,293.85,59.37621307373047,31.154447555541992,77.95765686035156
1998-07-03,294.75,70.32266998291016,22.13880157470703,104.64036560058594
1998-07-06,293.25,56.487144470214844,40.2237663269043,60.39107131958008
1998-07-07,294.95,56.38412857055664,21.078964233398438,76.18840026855469
1998-07-08,293.25,70.35000610351562,42.68993377685547,91.56245422363281
1998-07-09,292.1,51.84414291381836,43.52383804321289,54.454769134521484
1998-07-10,290.85,67.54348754882812,29.276342391967773,92.79356384277344
1998-07-13,291.65,53.98829650878906,38.44437026977539,64.13280487060547
1998-07-14,293.15,35.12797164916992,28.01587677001953,35.05200958251953
1998-07-15,293.75,75.00153350830078,49.84711456298828,98.7463607788086
1998-07-16,293.25,56.336185455322266,16.848833084106445,79.63701629638672
1998-07-17,294.5,33.864540100097656,18.414709091186523,40.959163665771484
1998-07-20,296.05,51.5112190246582,23.701229095458984,72.48694610595703
1998-07-21,294.95,56.2087287902832,37.35714340209961,68.5510025024414
1998-07-22,294.15,58.45708084106445,45.326663970947266,59.41086959838867
1998-07-23,293.15,48.82192611694336,43.80448532104492,60.89543914794922
1998-07-24,291.45,49.48747253417969,49.33514404296875,41.15038299560547
1998-07-27,290.35,66.48600769042969,85.77587890625,52.03312683105469
1998-07-28,291.75,76.2971420288086,57.046722412109375,89.87824249267578
1998-07-29,290.05,39.72636795043945,24.37174415588379,45.73899459838867
1998-07-30,289.5,63.70322799682617,31.753570556640625,84.75396728515625
1998-07-31,286.45,52.00263214111328,46.65830993652344,60.53854751586914
1998-08-03,282.95,72.18670654296875,55.97239303588867,73.36450958251953
1998-08-04,288.35,112.1716079711914,139.7829132080078,99.10383605957031
1998-08-05,287.95,112.51478576660156,112.16845703125,99.06307220458984
1998-08-06,287.35,91.76087188720703,97.57699584960938,81.38884735107422
1998-08-07,286.65,80.117919921875,67.58341217041016,92.24384307861328
1998-08-10,287.45,98.02912902832031,105.87133026123047,108.68572235107422
1998-08-11,283.95,101.06138610839844,149.2597198486328,105.82274627685547
1998-08-12,282.75,86.41481018066406,95.72090911865234,95.80882263183594
1998-08-13,285.35,64.66414642333984,64.46510314941406,58.65846633911133
1998-08-14,284.05,57.0585823059082,82.16426086425781,36.902442932128906
1998-08-17,285.05,145.2191925048828,219.11468505859375,78.32711791992188
1998-08-18,284.95,94.86161804199219,105.91798400878906,88.34606170654297
1998-08-19,283.35,79.32393646240234,82.24295806884766,73.87557983398438
1998-08-20,285.15,62.95377731323242,59.771427154541016,79.76844024658203
1998-08-21,284.8,202.74661254882812,323.39605712890625,160.80906677246094
1998-08-24,284.65,143.31256103515625,212.26612854003906,102.14476013183594
1998-08-25,283.05,135.13230895996094,174.7671661376953,127.55144500732422
1998-08-26,282.25,144.60955810546875,221.275634765625,83.89351654052734
1998-08-27,276.55,66.35752868652344,74.09166717529297,75.04257202148438
1998-08-28,274.35,85.59606170654297,96.71027374267578,75.92086791992188
1998-08-31,275.55,59.36501693725586,78.90971374511719,52.654788970947266
1998-09-01,278.85,83.82318115234375,61.90011978149414,103.26162719726562
1998-09-02,280.15,95.7562484741211,53.69709396362305,124.41300201416016
1998-09-03,284.95,68.15982818603516,48.92401885986328,72.54660034179688
1998-09-04,286.85,60.80762481689453,75.05389404296875,67.41792297363281
1998-09-07,288.45,45.09683609008789,40.870933532714844,47.7265510559082
1998-09-08,286.05,68.1999282836914,45.326663970947266,81.01481628417969
1998-09-09,284.25,53.86288833618164,41.764408111572266,59.71824264526367
1998-09-10,290.45,63.70322799682617,47.63035583496094,66.21403503417969
1998-09-11,293.75,67.89208221435547,73.32335662841797,70.56798553466797
1998-09-14,290.35,65.59539794921875,65.39349365234375,54.54462814331055
1998-09-15,289.95,71.09901428222656,57.992862701416016,75.24497985839844
1998-09-16,287.85,53.0010871887207,35.22529220581055,78.35033416748047
1998-09-17,291.45,63.412872314453125,84.29023742675781,45.19696044921875
1998-09-18,291.45,54.07112503051758,56.74177551269531,66.2595443725586
1998-09-21,288.95,56.56465530395508,56.39054489135742,64.67351531982422
1998-09-22,287.85,60.28619384765625,50.611053466796875,68.5987548828125
1998-09-23,289.75,65.47753143310547,29.670900344848633,94.04415130615234
1998-09-24,294.15,80.16585540771484,45.66805648803711,99.99063110351562
1998-09-25,294.15,85.16352844238281,70.26321411132812,102.56130981445312
1998-09-28,295.85,48.20784378051758,48.05945587158203,45.81295394897461
1998-09-29,294.65,87.75013732910156,93.72860717773438,78.17891693115234
1998-09-30,296.95,44.011085510253906,40.9505729675293,48.79545974731445
1998-10-01,299.85,62.7164306640625,96.62703704833984,33.186790466308594
1998-10-02,300.55,54.398258209228516,51.376564025878906,57.13750076293945
1998-10-05,296.65,58.56473159790039,58.38446044921875,54.785709381103516
1998-10-06,296.25,73.8982162475586,32.03076171875,96.1805419921875
1998-10-07,301.55,68.12478637695312,50.93632125854492,80.25118255615234
1998-10-08,299.55,60.22850036621094,34.31035232543945,76.31526184082031
1998-10-09,296.75,74.6572036743164,66.1576919555664,73.57605743408203
1998-10-12,296.25,32.979103088378906,21.918394088745117,54.846317291259766
1998-10-13,296.55,60.967506408691406,60.779842376708984,78.86104583740234
1998-10-14,296.05,53.38319778442383,50.41788101196289,51.398712158203125
1998-10-15,298.7,67.95011138916016,50.80571365356445,80.04541015625
1998-10-16,299.95,31.090654373168945,16.90633773803711,42.304664611816406
1998-10-19,296.15,73.69059753417969,69.96549224853516,70.02975463867188
1998-10-20,296.25,88.7294921875,131.04647827148438,60.118141174316406
1998-10-21,295.25,57.269142150878906,66.1075210571289,55.140201568603516
1998-10-22,292.55,57.410186767578125,57.23347091674805,62.05987548828125
1998-10-23,292.85,81.20410919189453,72.57958984375,88.47941589355469
1998-10-26,292.2,76.06355285644531,98.5782470703125,63.24922561645508
1998-10-27,293.65,64.63546752929688,45.105560302734375,69.8703384399414
1998-10-28,293.1,40.39716720581055,30.979093551635742,41.3433952331543
1998-10-29,293.65,43.02035903930664,49.01478958129883,35.77277755737305
1998-10-30,292.55,50.962581634521484,53.79428482055664,39.884220123291016
1998-11-02,290.0,73.69059753417969,48.97584533691406,93.37300872802734
1998-11-03,289.45,75.81000518798828,19.71565055847168,109.63198852539062
1998-11-04,290.75,64.02442169189453,44.40163040161133,69.44127655029297
1998-11-05,293.65,60.17877197265625,49.08561706542969,59.13880920410156
1998-11-06,293.2,46.98677444458008,11.710536003112793,68.37420654296875
1998-11-09,292.75,51.54410171508789,34.25696563720703,62.86212158203125
1998-11-10,293.25,51.30792236328125,44.75624084472656,53.33018112182617
1998-11-11,293.35,71.3300552368164,45.51071548461914,85.41097259521484
1998-11-12,296.95,77.10286712646484,51.243690490722656,99.73204040527344
1998-11-13,295.85,94.56291961669922,34.280670166015625,138.20175170898438
1998-11-16,294.65,137.29026794433594,21.05656623840332,222.4678955078125
1998-11-17,294.1,96.5763168334961,44.93022155761719,128.48997497558594
1998-11-18,297.13,81.4327392578125,28.993600845336914,120.91764068603516
1998-11-19,295.75,61.50655746459961,29.19868278503418,82.80559539794922
1998-11-20,296.05,50.573551177978516,22.407947540283203,65.41654205322266
1998-11-23,296.5,67.82196807861328,21.351539611816406,106.85574340820312
1998-11-24,296.2,67.53450775146484,47.12864303588867,84.235595703125
1998-11-25,296.6,62.27745819091797,17.73879051208496,98.63935089111328
1998-11-26,296.55,41.0340576171875,44.62664031982422,43.42686080932617
1998-11-27,296.2,64.35145568847656,54.98860549926758,71.34700012207031
1998-11-30,293.2,50.906639099121094,50.749942779541016,48.3776741027832
1998-12-01,293.75,41.931236267089844,32.155513763427734,48.2775764465332
1998-12-02,293.2,67.71858978271484,61.88429641723633,65.69515228271484
1998-12-03,292.2,41.61517333984375,16.594829559326172,64.59473419189453
1998-12-04,292.45,39.65320587158203,30.408573150634766,50.727508544921875
1998-12-07,294.89,28.28232765197754,14.097636222839355,41.1558723449707
1998-12-08,293.7,67.60342407226562,32.093017578125,91.01372528076172
1998-12-09,293.65,54.85392761230469,36.456722259521484,65.88510131835938
1998-12-10,294.35,72.01234436035156,66.26831817626953,69.09290313720703
1998-12-11,290.85,25.81221580505371,22.873567581176758,28.618221282958984
1998-12-14,291.35,45.714839935302734,42.068424224853516,52.63383102416992
1998-12-15,292.85,56.483097076416016,46.372314453125,66.30701446533203
1998-12-16,295.75,86.93616485595703,59.771427154541016,104.69607543945312
1998-12-17,291.75,155.8855438232422,116.55428314208984,222.2120819091797
1998-12-18,289.05,208.00564575195312,179.51034545898438,242.66481018066406
1998-12-21,288.95,140.8793182373047,121.4665298461914,158.3048095703125
1998-12-22,288.25,116.29625701904297,97.23857116699219,143.49623107910156
1998-12-23,286.95,111.34681701660156,69.37754821777344,133.0957794189453
1998-12-24,286.25,53.2567138671875,42.47422790527344,59.04616928100586
1998-12-25,,71.2380142211914,56.81499099731445,71.08396911621094
1998-12-28,286.65,61.917152404785156,96.99888610839844,66.19635772705078
1998-12-29,286.2,93.67158508300781,84.89386749267578,99.1338119506836
1998-12-30,287.05,92.23857116699219,87.95661926269531,106.7120132446289
1998-12-31,288.25,87.94427490234375,116.89810180664062,67.03438568115234
1999-01-01,287.75,61.51911544799805,37.74138641357422,78.70011138916016
1999-01-04,287.7,54.94780731201172,62.60419845581055,39.16355895996094
1999-01-05,286.95,60.68281555175781,85.40615844726562,41.55501174926758
1999-01-06,288.3,62.192474365234375,71.79067993164062,43.549468994140625
1999-01-07,291.35,68.02594757080078,64.86801147460938,59.025081634521484
1999-01-08,291.35,70.80767059326172,61.38236618041992,92.15811920166016
1999-01-11,292.9,71.62308502197266,71.40262603759766,65.51252746582031
1999-01-12,288.55,76.66502380371094,70.05995178222656,79.68670654296875
1999-01-13,286.75,76.01655578613281,64.12371826171875,77.79710388183594
1999-01-14,286.55,94.64479064941406,35.38254928588867,137.72518920898438
1999-01-15,287.05,75.97632598876953,36.356380462646484,96.02857208251953
1999-01-18,286.95,66.01834869384766,61.94365692138672,64.58390808105469
1999-01-19,286.85,69.46885681152344,87.48003387451172,54.725242614746094
1999-01-20,287.35,50.333412170410156,68.99540710449219,26.15863037109375
1999-01-21,287.65,26.955793380737305,23.886953353881836,24.90509796142578
1999-01-22,286.45,68.17257690429688,61.78430938720703,77.30132293701172
1999-01-25,287.85,100.27232360839844,21.420787811279297,154.8477783203125
1999-01-26,286.15,68.79683685302734,48.009552001953125,80.08941650390625
1999-01-27,283.0,50.64177322387695,11.879034042358398,74.31214904785156
1999-01-28,284.25,58.94248580932617,47.00884246826172,63.716278076171875
1999-01-29,286.15,71.36590576171875,71.146240234375,69.23348999023438
1999-02-01,288.85,67.37425231933594,52.240901947021484,93.37300872802734
1999-02-02,288.45,58.235416412353516,40.9808235168457,74.06111907958984
1999-02-03,287.55,58.1689338684082,36.62519073486328,76.37256622314453
1999-02-04,289.45,32.505123138427734,11.783661842346191,44.22932434082031
1999-02-05,288.55,46.351226806640625,24.644561767578125,61.66799545288086
1999-02-08,289.15,38.29557800292969,61.08432388305664,19.10638427734375
1999-02-09,287.4,56.86811447143555,35.43316650390625,70.93142700195312
1999-02-10,287.25,72.6042251586914,36.190372467041016,95.59008026123047
1999-02-11,287.7,66.78563690185547,46.60604476928711,77.74809265136719
1999-02-12,289.55,63.814788818359375,52.05138397216797,67.53599548339844
1999-02-15,289.5,65.20802307128906,34.670562744140625,79.52635955810547
1999-02-16,285.05,85.60568237304688,14.842118263244629,129.98782348632812
1999-02-17,285.05,65.65449523925781,83.30306243896484,49.630699157714844
1999-02-18,286.2,52.094032287597656,61.098453521728516,40.76971435546875
1999-02-19,288.25,50.04823684692383,37.42063903808594,52.02084732055664
1999-02-22,287.05,110.29637908935547,73.30458068847656,140.62950134277344
1999-02-23,287.45,93.55577850341797,75.9959945678711,97.96353149414062
1999-02-24,287.8,57.222862243652344,38.03114700317383,68.73042297363281
1999-02-25,287.85,52.86012268066406,46.84214401245117,48.838722229003906
1999-02-26,287.05,78.43966674804688,60.15248107910156,100.34622192382812
1999-03-01,286.4,88.90205383300781,92.48180389404297,70.7107162475586
1999-03-02,286.75,86.08544158935547,89.25328063964844,80.17266845703125
1999-03-03,286.55,71.62308502197266,71.40262603759766,74.44605255126953
1999-03-04,288.15,62.394256591796875,56.547454833984375,70.7492446899414
1999-03-05,288.45,45.17137908935547,66.04742431640625,25.040943145751953
1999-03-08,291.6,72.2603759765625,68.24647521972656,63.24922561645508
1999-03-09,291.85,59.74571228027344,59.56180953979492,60.72052764892578
1999-03-10,292.75,61.96979904174805,44.93022155761719,74.95248413085938
1999-03-11,294.45,104.15059661865234,69.22000885009766,129.90672302246094
1999-03-12,292.35,68.95197296142578,57.283111572265625,66.89167785644531
1999-03-15,286.9,76.31046295166016,62.243648529052734,86.5289077758789
1999-03-16,283.45,107.52838134765625,96.82345581054688,109.60328674316406
1999-03-17,283.95,85.4856185913086,24.349281311035156,132.01307678222656
1999-03-18,282.95,73.80944061279297,41.206058502197266,108.01976013183594
1999-03-19,284.25,83.9724349975586,46.18701171875,110.75801849365234
1999-03-22,284.65,74.9449691772461,89.65714263916016,68.5510025024414
1999-03-23,284.55,99.03553009033203,88.51716613769531,107.90839385986328
1999-03-24,283.8,131.06103515625,117.59185791015625,158.02296447753906
1999-03-25,283.3,127.62957763671875,138.80369567871094,135.07199096679688
1999-03-26,279.75,108.90633392333984,90.47592163085938,125.77643585205078
1999-03-29,280.35,133.11122131347656,136.49295043945312,113.84860229492188
1999-03-30,279.25,105.3128433227539,95.44425201416016,122.06857299804688
1999-03-31,280.05,100.81727600097656,120.60834503173828,81.4375
1999-04-01,280.45,121.0474853515625,111.84501647949219,122.74971771240234
1999-04-02,279.85,89.62574768066406,85.77587890625,95.39407348632812
1999-04-05,278.45,131.882080078125,131.47613525390625,129.01657104492188
1999-04-06,279.95,135.43093872070312,167.85533142089844,103.48412322998047
1999-04-07,280.55,119.26436614990234,130.7869873046875,119.00646209716797
1999-04-08,280.65,116.17818450927734,142.54840087890625,89.17457580566406
1999-04-09,281.55,110.0328369140625,121.24090576171875,101.12689208984375
1999-04-12,282.85,92.87572479248047,92.58984375,109.4078598022461
1999-04-13,283.35,142.84173583984375,142.4020538330078,152.71377563476562
1999-04-14,281.45,126.71024322509766,156.39645385742188,140.48471069335938
1999-04-15,284.0,145.2653045654297,139.64608764648438,150.99081420898438
1999-04-16,284.25,107.31250762939453,135.13539123535156,93.93022155761719
1999-04-19,284.85,120.92337799072266,138.8164825439453,121.88069915771484
1999-04-20,284.45,143.04269409179688,142.60240173339844,156.5059051513672
1999-04-21,283.85,87.32604217529297,69.64579010009766,111.34197998046875
1999-04-22,283.55,67.31720733642578,44.73999786376953,79.29985809326172
1999-04-23,283.55,78.87065887451172,78.62789154052734,80.71806335449219
1999-04-26,281.25,111.65958404541016,51.947410583496094,154.74740600585938
1999-04-27,282.0,102.79238891601562,39.66812515258789,154.4066162109375
1999-04-28,282.95,112.73136138916016,103.73941040039062,129.79336547851562
1999-04-29,286.05,126.86429595947266,84.31585693359375,154.7210693359375
1999-04-30,286.55,110.61824035644531,107.2972640991211,139.216796875
1999-05-03,286.35,60.365699768066406,67.7023696899414,50.19597244262695
1999-05-04,285.5,84.75653076171875,91.53694152832031,88.09713745117188
1999-05-05,287.25,87.69393157958984,90.24413299560547,94.09064483642578
1999-05-06,289.55,87.4698486328125,73.13599395751953,93.85021209716797
1999-05-07,282.75,116.53712463378906,98.75164794921875,116.28512573242188
1999-05-10,278.75,60.02387619018555,59.839115142822266,62.389671325683594
1999-05-11,278.25,82.02548217773438,81.77300262451172,78.70011138916016
1999-05-12,277.35,98.62285614013672,92.53579711914062,91.65599060058594
1999-05-13,277.75,116.2304458618164,127.45994567871094,101.4817123413086
1999-05-14,275.95,85.9327163696289,105.01264190673828,59.930625915527344
1999-05-17,274.5,78.2496337890625,96.58228302001953,55.771728515625
1999-05-18,273.95,89.87586975097656,89.5992202758789,90.74916076660156
1999-05-19,272.95,56.00283432006836,55.83045196533203,69.85216522216797
1999-05-20,274.45,72.83570098876953,63.898128509521484,77.5234146118164
1999-05-21,272.95,96.5101089477539,90.55345153808594,108.57512664794922
1999-05-24,272.65,41.3600959777832,29.98748207092285,50.02504348754883
1999-05-25,270.55,109.61961364746094,68.3013687133789,142.4252166748047
1999-05-26,269.25,137.89596557617188,85.53783416748047,183.46371459960938
1999-05-27,270.5,108.9292984008789,72.39599609375,130.06088256835938
1999-05-28,270.45,104.46272277832031,82.21671295166016,123.43834686279297
1999-05-31,270.35,108.84150695800781,150.96554565429688,78.70011138916016
1999-06-01,267.65,92.80900573730469,120.99205780029297,71.23716735839844
1999-06-02,265.4,94.2368392944336,125.26236724853516,85.48460388183594
1999-06-03,266.05,75.78800964355469,50.36981964111328,94.53015899658203
1999-06-04,264.8,88.10020446777344,111.25009155273438,87.90969848632812
1999-06-07,265.55,87.55685424804688,87.28734588623047,78.87345886230469
1999-06-08,262.15,111.8881607055664,135.20455932617188,107.13525390625
1999-06-09,259.35,96.9962158203125,117.20927429199219,83.09949493408203
1999-06-10,258.45,84.43247985839844,84.1725845336914,70.208251953125
1999-06-11,260.65,127.84352111816406,130.2822265625,122.84236907958984
1999-06-14,260.65,98.04640197753906,104.72635650634766,93.17560577392578
1999-06-15,259.15,87.5140151977539,77.55079650878906,86.24669647216797
1999-06-16,258.5,88.03083801269531,84.50950622558594,86.75602722167969
1999-06-17,258.45,83.02892303466797,45.66805648803711,123.79792785644531
1999-06-18,259.55,88.02217102050781,81.9011459350586,92.71138000488281
1999-06-21,258.85,74.39991760253906,77.7028579711914,64.81185913085938
1999-06-22,258.55,57.995521545410156,54.41600799560547,51.06186294555664
1999-06-23,260.65,72.40584564208984,78.19822692871094,60.207733154296875
1999-06-24,260.75,80.30467224121094,85.77587890625,66.77584838867188
1999-06-25,260.25,80.65866088867188,94.27424621582031,78.634033203125
1999-06-28,260.75,66.17782592773438,102.62641143798828,30.57162857055664
1999-06-29,260.75,95.64680480957031,95.3523941040039,100.74220275878906
1999-06-30,262.5,31.170438766479492,11.299816131591797,51.83839416503906
1999-07-01,263.4,69.79949951171875,34.79232406616211,91.89739990234375
1999-07-02,263.5,77.97946166992188,43.53408432006836,108.93517303466797
1999-07-05,262.25,53.64482116699219,35.65312957763672,59.476463317871094
1999-07-06,256.85,44.81489562988281,59.56926345825195,37.26498794555664
1999-07-07,257.15,58.76637649536133,24.667572021484375,87.44457244873047
1999-07-08,256.5,54.55280685424805,72.51318359375,40.322105407714844
1999-07-09,256.95,81.17507934570312,105.82528686523438,72.69190216064453
1999-07-12,255.65,94.64479064941406,106.66043853759766,75.27836608886719
1999-07-13,255.85,80.14276123046875,99.8700942993164,72.19465637207031
1999-07-14,254.05,77.32418060302734,67.83583068847656,82.30076599121094
1999-07-15,254.1,101.2835464477539,53.45564651489258,138.7160186767578
1999-07-16,253.85,75.41747283935547,52.05138397216797,86.83199310302734
1999-07-19,253.25,56.21327209472656,72.0517349243164,46.74309539794922
1999-07-20,253.35,77.6107406616211,49.23663330078125,93.87020111083984
1999-07-21,255.3,68.26976776123047,47.3458251953125,74.0457992553711
1999-07-22,255.45,57.87630844116211,54.30415344238281,56.61878204345703
1999-07-23,254.65,45.24482727050781,12.88730239868164,64.49569702148438
1999-07-26,254.0,76.28943634033203,80.05747985839844,60.098262786865234
1999-07-27,254.25,87.84709930419922,58.38446044921875,109.57141876220703
1999-07-28,254.15,49.349239349365234,12.299334526062012,71.81201934814453
1999-07-29,256.75,59.25881576538086,59.076412200927734,54.20311737060547
1999-07-30,255.95,38.74348068237305,38.62422561645508,42.95522689819336
1999-08-02,255.15,56.694313049316406,88.81683349609375,40.40837097167969
1999-08-03,256.25,90.01542663574219,57.43254089355469,113.77297973632812
1999-08-04,256.15,73.88626861572266,24.552946090698242,102.39791107177734
1999-08-05,255.75,39.12481689453125,26.0029239654541,43.378013610839844
1999-08-06,256.15,63.15667724609375,56.666046142578125,73.52345275878906
1999-08-09,257.25,94.41023254394531,114.5804214477539,75.09180450439453
1999-08-10,257.55,87.67440795898438,83.60433959960938,82.4132308959961
1999-08-11,258.95,79.37950134277344,79.13516235351562,86.31624603271484
1999-08-12,260.75,71.07188415527344,67.77254486083984,77.08499908447266
1999-08-13,260.65,84.4563980102539,81.07804870605469,88.43543243408203
1999-08-16,260.05,81.29000091552734,97.24774932861328,60.835670471191406
1999-08-17,261.5,68.26332092285156,50.144466400146484,83.65087890625
1999-08-18,259.65,67.74896240234375,56.87614440917969,83.02056884765625
1999-08-19,258.5,48.919776916503906,55.73622131347656,34.86713790893555
1999-08-20,257.4,63.82011413574219,54.53457260131836,70.75789642333984
1999-08-23,254.25,56.14521408081055,74.6298599243164,49.7989387512207
1999-08-24,253.25,77.72505187988281,36.89800262451172,104.64036560058594
1999-08-25,252.55,66.18517303466797,59.383296966552734,77.04905700683594
1999-08-26,252.75,50.19042205810547,75.05389404296875,31.301179885864258
1999-08-27,253.75,60.22850036621094,50.5626220703125,68.53311157226562
1999-08-30,253.95,81.36131286621094,100.42298889160156,57.98955535888672
1999-08-31,255.68,55.67340850830078,15.857725143432617,79.3614501953125
1999-09-01,253.85,55.62147521972656,61.61140441894531,51.38999557495117
1999-09-02,255.45,67.7236099243164,93.93412017822266,53.86585235595703
1999-09-03,254.25,74.18603515625,83.60433959960938,75.09844970703125
1999-09-06,254.7,108.60877227783203,108.27445983886719,105.36353302001953
1999-09-07,255.85,91.27626037597656,75.82942199707031,107.52368927001953
1999-09-08,256.15,73.61261749267578,67.27052307128906,66.31212615966797
1999-09-09,257.25,53.69917678833008,26.76694107055664,66.97881317138672
1999-09-10,256.55,66.92056274414062,38.916831970214844,83.46981811523438
1999-09-13,256.45,107.21479797363281,81.08500671386719,129.11737060546875
1999-09-14,257.25,95.81807708740234,88.7000503540039,125.20471954345703
1999-09-15,256.55,60.66973876953125,60.482994079589844,60.53854751586914
1999-09-16,256.35,39.836612701416016,36.6590690612793,45.865928649902344
1999-09-17,255.25,70.6681137084961,76.32146453857422,73.45343780517578
1999-09-20,255.0,110.30032348632812,106.41368103027344,106.51142883300781
1999-09-21,260.8,66.46122741699219,27.897541046142578,93.07721710205078
1999-09-22,264.55,77.75981140136719,55.814727783203125,93.10999298095703
1999-09-23,266.25,66.75199127197266,61.000980377197266,69.38296508789062
1999-09-24,268.75,62.18130874633789,56.354461669921875,70.50777435302734
1999-09-27,282.78,65.59539794921875,58.12754821777344,72.7261734008789
1999-09-28,309.0,75.28562927246094,61.40773010253906,91.05797576904297
1999-09-29,301.75,68.87517547607422,78.4721908569336,59.99909210205078
1999-09-30,298.75,37.577117919921875,28.816503524780273,38.45729446411133
1999-10-01,309.0,90.71519470214844,58.34578323364258,107.06552124023438
1999-10-04,317.35,50.73954772949219,57.80956268310547,48.21888732910156
1999-10-05,325.5,62.4423713684082,62.25016784667969,62.307342529296875
1999-10-06,324.5,79.07986450195312,70.07684326171875,77.93468475341797
1999-10-07,322.8,91.77677154541016,62.902313232421875,119.24259185791016
1999-10-08,320.15,72.01234436035156,63.81393814086914,84.27628326416016
1999-10-11,318.0,110.66484832763672,95.61431884765625,116.56029510498047
1999-10-12,318.5,64.88868713378906,32.344478607177734,86.33116149902344
1999-10-13,322.0,76.04608917236328,36.389766693115234,101.17552947998047
1999-10-14,313.5,103.60767364501953,34.429588317871094,153.16094970703125
1999-10-15,315.15,88.75505828857422,45.66805648803711,114.2750015258789
1999-10-18,311.5,77.11798095703125,62.902313232421875,99.10383605957031
1999-10-19,308.5,81.91314697265625,52.26304626464844,103.53228759765625
1999-10-20,305.55,48.624847412109375,42.415775299072266,50.541351318359375
1999-10-21,304.95,46.20844268798828,28.791379928588867,57.63564682006836
1999-10-22,302.4,70.42022705078125,73.01161193847656,60.898895263671875
1999-10-25,298.0,62.24031066894531,55.15442657470703,63.255828857421875
1999-10-26,288.75,120.3111801147461,87.95661926269531,140.05950927734375
1999-10-27,293.85,74.07351684570312,70.89169311523438,68.98578643798828
1999-10-28,299.0,78.48403930664062,80.94047546386719,76.51399230957031
1999-10-29,299.2,63.04194259643555,57.13445281982422,61.95250701904297
1999-11-01,290.25,78.87065887451172,85.77587890625,71.5455551147461
1999-11-02,291.5,45.422080993652344,38.81337356567383,43.16558074951172
1999-11-03,292.4,52.71255111694336,11.063220024108887,83.05036926269531
1999-11-04,293.0,53.38319778442383,44.815895080566406,60.74393081665039
1999-11-05,290.5,37.577117919921875,34.579803466796875,38.45729446411133
1999-11-08,289.75,44.76443099975586,34.328182220458984,45.81295394897461
1999-11-09,292.8,50.34297561645508,26.76694107055664,78.14195251464844
1999-11-10,298.25,55.6511344909668,52.83794403076172,57.293678283691406
1999-11-11,294.0,65.28624725341797,56.59591293334961,66.0892105102539
1999-11-12,291.3,44.011085510253906,40.9505729675293,53.67500686645508
1999-11-15,291.5,79.04991149902344,60.043113708496094,93.9035415649414
1999-11-16,294.13,64.76183319091797,45.19374084472656,75.39208984375
1999-11-17,294.35,44.241302490234375,38.591983795166016,45.985042572021484
1999-11-18,294.25,61.69154739379883,48.1317253112793,75.8324966430664
1999-11-19,295.0,54.82472610473633,46.02608108520508,57.585445404052734
1999-11-22,294.5,48.35865020751953,75.75825500488281,28.722667694091797
1999-11-23,297.9,90.525634765625,100.27442932128906,78.06285858154297
1999-11-24,298.25,90.94403839111328,104.40108489990234,73.33121490478516
1999-11-25,298.25,61.52374267578125,51.64999008178711,59.23664093017578
1999-11-26,297.12,70.54839324951172,57.54374313354492,69.32923889160156
1999-11-29,291.0,75.61296081542969,64.61161041259766,77.84467315673828
1999-11-30,290.7,91.40291595458984,75.41094970703125,89.10858917236328
1999-12-01,289.5,30.87986946105957,22.388957977294922,32.6805534362793
1999-12-02,285.0,51.401912689208984,28.468717575073242,66.48802185058594
1999-12-03,279.8,50.1060676574707,27.751020431518555,69.44127655029297
1999-12-06,276.1,56.56465530395508,21.146453857421875,82.3117446899414
1999-12-07,285.75,77.11443328857422,53.479698181152344,94.79061126708984
1999-12-08,281.95,65.39833068847656,28.346534729003906,104.03276062011719
1999-12-09,277.88,80.59099578857422,49.86802291870117,110.91960906982422
1999-12-10,278.95,98.10740661621094,57.53260040283203,129.5672607421875
1999-12-13,280.28,82.27760314941406,71.32551574707031,95.18803405761719
1999-12-14,279.95,112.2904281616211,118.52977752685547,109.85059356689453
1999-12-15,282.78,103.08242797851562,99.9876937866211,106.56616973876953
1999-12-16,281.95,76.70611572265625,107.62444305419922,51.971771240234375
1999-12-17,283.6,61.39799118041992,58.29428482055664,72.9347915649414
1999-12-20,284.15,115.09465026855469,157.76800537109375,113.64945220947266
1999-12-21,287.48,91.4063949584961,102.06004333496094,91.20873260498047
1999-12-22,287.05,89.86385345458984,98.85489654541016,97.9150161743164
1999-12-23,286.95,70.55164337158203,100.47782897949219,61.45951461791992
1999-12-24,287.63,83.07379913330078,103.52261352539062,92.10462188720703
